Competição,Ano,Jogo
Serie B,2013,514
Serie C,2013,514
Serie D,2013,514
Copa do Brasil,2013,514
Serie A,2013,515
Serie B,2013,515
Serie C,2013,515
Serie D,2013,515
Copa do Brasil,2013,515
Serie A,2013,516
Serie B,2013,516
Serie C,2013,516
Serie D,2013,516
Copa do Brasil,2013,516
Serie A,2013,517
Serie B,2013,517
Serie C,2013,517
Serie D,2013,517
Copa do Brasil,2013,517
Serie A,2013,518
Serie B,2013,518
Serie C,2013,518
Serie D,2013,518
Copa do Brasil,2013,518
Serie A,2013,519
Serie B,2013,519
Serie C,2013,519
Serie D,2013,519
Copa do Brasil,2013,519
Serie A,2013,520
Serie B,2013,520
Serie C,2013,520
Serie D,2013,520
Copa do Brasil,2013,520
Serie A,2013,521
Serie B,2013,521
Serie C,2013,521
Serie D,2013,521
Copa do Brasil,2013,521
Serie A,2013,522
Serie B,2013,522
Serie C,2013,522
Serie D,2013,522
Copa do Brasil,2013,522
Serie A,2013,523
Serie B,2013,523
Serie C,2013,523
Serie D,2013,523
Copa do Brasil,2013,523
Serie A,2013,524
Serie B,2013,524
Serie C,2013,524
Serie D,2013,524
Copa do Brasil,2013,524
Serie A,2013,525
Serie B,2013,525
Serie C,2013,525
Serie D,2013,525
Copa do Brasil,2013,525
Serie A,2013,526
Serie B,2013,526
Serie C,2013,526
Serie D,2013,526
Copa do Brasil,2013,526
Serie A,2013,527
Serie B,2013,527
Serie C,2013,527
Serie D,2013,527
Copa do Brasil,2013,527
Serie A,2013,528
Serie B,2013,528
Serie C,2013,528
Serie D,2013,528
Copa do Brasil,2013,528
Serie A,2013,529
Serie B,2013,529
Serie C,2013,529
Serie D,2013,529
Copa do Brasil,2013,529
Serie A,2013,530
Serie B,2013,530
Serie C,2013,530
Serie D,2013,530
Copa do Brasil,2013,530
Serie A,2013,531
Serie B,2013,531
Serie C,2013,531
Serie D,2013,531
Copa do Brasil,2013,531
Serie A,2013,532
Serie B,2013,532
Serie C,2013,532
Serie D,2013,532
Copa do Brasil,2013,532
Serie A,2013,533
Serie B,2013,533
Serie C,2013,533
Serie D,2013,533
Copa do Brasil,2013,533
Serie A,2013,534
Serie B,2013,534
Serie C,2013,534
Serie D,2013,534
Copa do Brasil,2013,534
Serie A,2013,535
Serie B,2013,535
Serie C,2013,535
Serie D,2013,535
Copa do Brasil,2013,535
Serie A,2013,536
Serie B,2013,536
Serie C,2013,536
Serie D,2013,536
Copa do Brasil,2013,536
Serie A,2013,537
Serie B,2013,537
Serie C,2013,537
Serie D,2013,537
Copa do Brasil,2013,537
Serie A,2013,538
Serie B,2013,538
Serie C,2013,538
Serie D,2013,538
Copa do Brasil,2013,538
Serie A,2013,539
Serie B,2013,539
Serie C,2013,539
Serie D,2013,539
Copa do Brasil,2013,539
Serie A,2013,540
Serie B,2013,540
Serie C,2013,540
Serie D,2013,540
Copa do Brasil,2013,540
Serie A,2013,541
Serie B,2013,541
Serie C,2013,541
Serie D,2013,541
Copa do Brasil,2013,541
Serie A,2013,542
Serie B,2013,542
Serie C,2013,542
Serie D,2013,542
Copa do Brasil,2013,542
Serie A,2013,543
Serie B,2013,543
Serie C,2013,543
Serie D,2013,543
Copa do Brasil,2013,543
Serie A,2013,544
Serie B,2013,544
Serie C,2013,544
Serie D,2013,544
Copa do Brasil,2013,544
Serie A,2013,545
Serie B,2013,545
Serie C,2013,545
Serie D,2013,545
Copa do Brasil,2013,545
Serie A,2013,546
Serie B,2013,546
Serie C,2013,546
Serie D,2013,546
Copa do Brasil,2013,546
Serie A,2013,547
Serie B,2013,547
Serie C,2013,547
Serie D,2013,547
Copa do Brasil,2013,547
Serie A,2013,548
Serie B,2013,548
Serie C,2013,548
Serie D,2013,548
Copa do Brasil,2013,548
Serie A,2013,549
Serie B,2013,549
Serie C,2013,549
Serie D,2013,549
Copa do Brasil,2013,549
Serie A,2013,550
Serie B,2013,550
Serie C,2013,550
Serie D,2013,550
Copa do Brasil,2013,550
Serie A,2013,551
Serie B,2013,551
Serie C,2013,551
Serie D,2013,551
Copa do Brasil,2013,551
Serie A,2013,552
Serie B,2013,552
Serie C,2013,552
Serie D,2013,552
Copa do Brasil,2013,552
Serie A,2013,553
Serie B,2013,553
Serie C,2013,553
Serie D,2013,553
Copa do Brasil,2013,553
Serie A,2013,554
Serie B,2013,554
Serie C,2013,554
Serie D,2013,554
Copa do Brasil,2013,554
Serie A,2013,555
Serie B,2013,555
Serie C,2013,555
Serie D,2013,555
Copa do Brasil,2013,555
Serie A,2013,556
Serie B,2013,556
Serie C,2013,556
Serie D,2013,556
Copa do Brasil,2013,556
Serie A,2013,557
Serie B,2013,557
Serie C,2013,557
Serie D,2013,557
Copa do Brasil,2013,557
Serie A,2013,558
Serie B,2013,558
Serie C,2013,558
Serie D,2013,558
Copa do Brasil,2013,558
Serie A,2013,559
Serie B,2013,559
Serie C,2013,559
Serie D,2013,559
Copa do Brasil,2013,559
Serie A,2013,560
Serie B,2013,560
Serie C,2013,560
Serie D,2013,560
Copa do Brasil,2013,560
Serie A,2013,561
Serie B,2013,561
Serie C,2013,561
Serie D,2013,561
Copa do Brasil,2013,561
Serie A,2013,562
Serie B,2013,562
Serie C,2013,562
Serie D,2013,562
Copa do Brasil,2013,562
Serie A,2013,563
Serie B,2013,563
Serie C,2013,563
Serie D,2013,563
Copa do Brasil,2013,563
Serie A,2013,564
Serie B,2013,564
Serie C,2013,564
Serie D,2013,564
Copa do Brasil,2013,564
Serie A,2013,565
Serie B,2013,565
Serie C,2013,565
Serie D,2013,565
Copa do Brasil,2013,565
Serie A,2013,566
Serie B,2013,566
Serie C,2013,566
Serie D,2013,566
Copa do Brasil,2013,566
Serie A,2013,567
Serie B,2013,567
Serie C,2013,567
Serie D,2013,567
Copa do Brasil,2013,567
Serie A,2013,568
Serie B,2013,568
Serie C,2013,568
Serie D,2013,568
Copa do Brasil,2013,568
Serie A,2013,569
Serie B,2013,569
Serie C,2013,569
Serie D,2013,569
Copa do Brasil,2013,569
Serie A,2013,570
Serie B,2013,570
Serie C,2013,570
Serie D,2013,570
Copa do Brasil,2013,570
Serie A,2013,571
Serie B,2013,571
Serie C,2013,571
Serie D,2013,571
Copa do Brasil,2013,571
Serie A,2013,572
Serie B,2013,572
Serie C,2013,572
Serie D,2013,572
Copa do Brasil,2013,572
Serie A,2013,573
Serie B,2013,573
Serie C,2013,573
Serie D,2013,573
Copa do Brasil,2013,573
Serie A,2013,574
Serie B,2013,574
Serie C,2013,574
Serie D,2013,574
Copa do Brasil,2013,574
Serie A,2013,575
Serie B,2013,575
Serie C,2013,575
Serie D,2013,575
Copa do Brasil,2013,575
Serie A,2013,576
Serie B,2013,576
Serie C,2013,576
Serie D,2013,576
Copa do Brasil,2013,576
Serie A,2013,577
Serie B,2013,577
Serie C,2013,577
Serie D,2013,577
Copa do Brasil,2013,577
Serie A,2013,578
Serie B,2013,578
Serie C,2013,578
Serie D,2013,578
Copa do Brasil,2013,578
Serie A,2013,579
Serie B,2013,579
Serie C,2013,579
Serie D,2013,579
Copa do Brasil,2013,579
Serie A,2013,580
Serie B,2013,580
Serie C,2013,580
Serie D,2013,580
Copa do Brasil,2013,580
Serie A,2013,581
Serie B,2013,581
Serie C,2013,581
Serie D,2013,581
Copa do Brasil,2013,581
Serie A,2013,582
Serie B,2013,582
Serie C,2013,582
Serie D,2013,582
Copa do Brasil,2013,582
Serie A,2013,583
Serie B,2013,583
Serie C,2013,583
Serie D,2013,583
Copa do Brasil,2013,583
Serie A,2013,584
Serie B,2013,584
Serie C,2013,584
Serie D,2013,584
Copa do Brasil,2013,584
Serie A,2013,585
Serie B,2013,585
Serie C,2013,585
Serie D,2013,585
Copa do Brasil,2013,585
Serie A,2013,586
Serie B,2013,586
Serie C,2013,586
Serie D,2013,586
Copa do Brasil,2013,586
Serie A,2013,587
Serie B,2013,587
Serie C,2013,587
Serie D,2013,587
Copa do Brasil,2013,587
Serie A,2013,588
Serie B,2013,588
Serie C,2013,588
Serie D,2013,588
Copa do Brasil,2013,588
Serie A,2013,589
Serie B,2013,589
Serie C,2013,589
Serie D,2013,589
Copa do Brasil,2013,589
Serie A,2013,590
Serie B,2013,590
Serie C,2013,590
Serie D,2013,590
Copa do Brasil,2013,590
Serie A,2013,591
Serie B,2013,591
Serie C,2013,591
Serie D,2013,591
Copa do Brasil,2013,591
Serie A,2013,592
Serie B,2013,592
Serie C,2013,592
Serie D,2013,592
Copa do Brasil,2013,592
Serie A,2013,593
Serie B,2013,593
Serie C,2013,593
Serie D,2013,593
Copa do Brasil,2013,593
Serie A,2013,594
Serie B,2013,594
Serie C,2013,594
Serie D,2013,594
Copa do Brasil,2013,594
Serie A,2013,595
Serie B,2013,595
Serie C,2013,595
Serie D,2013,595
Copa do Brasil,2013,595
Serie A,2013,596
Serie B,2013,596
Serie C,2013,596
Serie D,2013,596
Copa do Brasil,2013,596
Serie A,2013,597
Serie B,2013,597
Serie C,2013,597
Serie D,2013,597
Copa do Brasil,2013,597
Serie A,2013,598
Serie B,2013,598
Serie C,2013,598
Serie D,2013,598
Copa do Brasil,2013,598
Serie A,2013,599
Serie B,2013,599
Serie C,2013,599
Serie D,2013,599
Copa do Brasil,2013,599
Serie A,2013,600
Serie B,2013,600
Serie C,2013,600
Serie D,2013,600
Copa do Brasil,2013,600
Serie D,2014,1
Serie B,2014,7
Copa do Brasil,2014,45
Copa do Brasil,2014,57
Copa do Brasil,2014,58
Copa do Brasil,2014,60
Copa do Brasil,2014,63
Serie D,2014,66
Copa do Brasil,2014,66
Copa do Brasil,2014,77
Copa do Brasil,2014,79
Copa do Brasil,2014,82
Copa do Brasil,2014,100
Copa do Brasil,2014,111
Copa do Brasil,2014,113
Copa do Brasil,2014,154
Serie D,2014,164
Copa do Brasil,2014,173
Copa do Brasil,2014,174
Copa do Brasil,2014,175
Copa do Brasil,2014,176
Copa do Brasil,2014,177
Copa do Brasil,2014,178
Copa do Brasil,2014,179
Copa do Brasil,2014,180
Copa do Brasil,2014,181
Copa do Brasil,2014,182
Copa do Brasil,2014,183
Copa do Brasil,2014,184
Copa do Brasil,2014,185
Copa do Brasil,2014,186
Copa do Brasil,2014,187
Copa do Brasil,2014,188
Copa do Brasil,2014,189
Copa do Brasil,2014,190
Copa do Brasil,2014,191
Copa do Brasil,2014,192
Copa do Brasil,2014,193
Copa do Brasil,2014,194
Serie C,2014,195
Copa do Brasil,2014,195
Serie C,2014,196
Copa do Brasil,2014,196
Serie C,2014,197
Copa do Brasil,2014,197
Serie C,2014,198
Copa do Brasil,2014,198
Serie C,2014,199
Copa do Brasil,2014,199
Serie C,2014,200
Copa do Brasil,2014,200
Serie C,2014,201
Serie D,2014,201
Copa do Brasil,2014,201
Serie C,2014,202
Serie D,2014,202
Copa do Brasil,2014,202
Serie C,2014,203
Serie D,2014,203
Copa do Brasil,2014,203
Serie C,2014,204
Serie D,2014,204
Copa do Brasil,2014,204
Serie C,2014,205
Serie D,2014,205
Copa do Brasil,2014,205
Serie C,2014,206
Serie D,2014,206
Copa do Brasil,2014,206
Serie C,2014,207
Serie D,2014,207
Copa do Brasil,2014,207
Serie C,2014,208
Serie D,2014,208
Copa do Brasil,2014,208
Serie C,2014,209
Serie D,2014,209
Copa do Brasil,2014,209
Serie C,2014,210
Serie D,2014,210
Copa do Brasil,2014,210
Serie C,2014,211
Serie D,2014,211
Copa do Brasil,2014,211
Serie C,2014,212
Serie D,2014,212
Copa do Brasil,2014,212
Serie C,2014,213
Serie D,2014,213
Copa do Brasil,2014,213
Serie C,2014,214
Serie D,2014,214
Copa do Brasil,2014,214
Serie C,2014,215
Serie D,2014,215
Copa do Brasil,2014,215
Serie C,2014,216
Serie D,2014,216
Copa do Brasil,2014,216
Serie C,2014,217
Serie D,2014,217
Copa do Brasil,2014,217
Serie C,2014,218
Serie D,2014,218
Copa do Brasil,2014,218
Serie C,2014,219
Serie D,2014,219
Copa do Brasil,2014,219
Serie C,2014,220
Serie D,2014,220
Copa do Brasil,2014,220
Serie C,2014,221
Serie D,2014,221
Copa do Brasil,2014,221
Serie C,2014,222
Serie D,2014,222
Copa do Brasil,2014,222
Serie C,2014,223
Serie D,2014,223
Copa do Brasil,2014,223
Serie C,2014,224
Serie D,2014,224
Copa do Brasil,2014,224
Serie C,2014,225
Serie D,2014,225
Copa do Brasil,2014,225
Serie C,2014,226
Serie D,2014,226
Copa do Brasil,2014,226
Serie C,2014,227
Serie D,2014,227
Copa do Brasil,2014,227
Serie C,2014,228
Serie D,2014,228
Copa do Brasil,2014,228
Serie C,2014,229
Serie D,2014,229
Copa do Brasil,2014,229
Serie C,2014,230
Serie D,2014,230
Copa do Brasil,2014,230
Serie C,2014,231
Serie D,2014,231
Copa do Brasil,2014,231
Serie C,2014,232
Serie D,2014,232
Copa do Brasil,2014,232
Serie C,2014,233
Serie D,2014,233
Copa do Brasil,2014,233
Serie C,2014,234
Serie D,2014,234
Copa do Brasil,2014,234
Serie C,2014,235
Serie D,2014,235
Copa do Brasil,2014,235
Serie C,2014,236
Serie D,2014,236
Copa do Brasil,2014,236
Serie C,2014,237
Serie D,2014,237
Copa do Brasil,2014,237
Serie C,2014,238
Serie D,2014,238
Copa do Brasil,2014,238
Serie C,2014,239
Serie D,2014,239
Copa do Brasil,2014,239
Serie C,2014,240
Serie D,2014,240
Copa do Brasil,2014,240
Serie C,2014,241
Serie D,2014,241
Copa do Brasil,2014,241
Serie C,2014,242
Serie D,2014,242
Copa do Brasil,2014,242
Serie C,2014,243
Serie D,2014,243
Copa do Brasil,2014,243
Serie C,2014,244
Serie D,2014,244
Copa do Brasil,2014,244
Serie C,2014,245
Serie D,2014,245
Copa do Brasil,2014,245
Serie C,2014,246
Serie D,2014,246
Copa do Brasil,2014,246
Serie C,2014,247
Serie D,2014,247
Copa do Brasil,2014,247
Serie C,2014,248
Serie D,2014,248
Copa do Brasil,2014,248
Serie C,2014,249
Serie D,2014,249
Copa do Brasil,2014,249
Serie C,2014,250
Serie D,2014,250
Copa do Brasil,2014,250
Serie C,2014,251
Serie D,2014,251
Copa do Brasil,2014,251
Serie C,2014,252
Serie D,2014,252
Copa do Brasil,2014,252
Serie C,2014,253
Serie D,2014,253
Copa do Brasil,2014,253
Serie C,2014,254
Serie D,2014,254
Copa do Brasil,2014,254
Serie C,2014,255
Serie D,2014,255
Copa do Brasil,2014,255
Serie C,2014,256
Serie D,2014,256
Copa do Brasil,2014,256
Serie C,2014,257
Serie D,2014,257
Copa do Brasil,2014,257
Serie C,2014,258
Serie D,2014,258
Copa do Brasil,2014,258
Serie C,2014,259
Serie D,2014,259
Copa do Brasil,2014,259
Serie C,2014,260
Serie D,2014,260
Copa do Brasil,2014,260
Serie C,2014,261
Serie D,2014,261
Copa do Brasil,2014,261
Serie C,2014,262
Serie D,2014,262
Copa do Brasil,2014,262
Serie C,2014,263
Serie D,2014,263
Copa do Brasil,2014,263
Serie C,2014,264
Serie D,2014,264
Copa do Brasil,2014,264
Serie C,2014,265
Serie D,2014,265
Copa do Brasil,2014,265
Serie C,2014,266
Serie D,2014,266
Copa do Brasil,2014,266
Serie C,2014,267
Serie D,2014,267
Copa do Brasil,2014,267
Serie C,2014,268
Serie D,2014,268
Copa do Brasil,2014,268
Serie C,2014,269
Serie D,2014,269
Copa do Brasil,2014,269
Serie C,2014,270
Serie D,2014,270
Copa do Brasil,2014,270
Serie C,2014,271
Serie D,2014,271
Copa do Brasil,2014,271
Serie C,2014,272
Serie D,2014,272
Copa do Brasil,2014,272
Serie C,2014,273
Serie D,2014,273
Copa do Brasil,2014,273
Serie C,2014,274
Serie D,2014,274
Copa do Brasil,2014,274
Serie C,2014,275
Serie D,2014,275
Copa do Brasil,2014,275
Serie C,2014,276
Serie D,2014,276
Copa do Brasil,2014,276
Serie C,2014,277
Serie D,2014,277
Copa do Brasil,2014,277
Serie C,2014,278
Serie D,2014,278
Copa do Brasil,2014,278
Serie C,2014,279
Serie D,2014,279
Copa do Brasil,2014,279
Serie C,2014,280
Serie D,2014,280
Copa do Brasil,2014,280
Serie C,2014,281
Serie D,2014,281
Copa do Brasil,2014,281
Serie C,2014,282
Serie D,2014,282
Copa do Brasil,2014,282
Serie C,2014,283
Serie D,2014,283
Copa do Brasil,2014,283
Serie C,2014,284
Serie D,2014,284
Copa do Brasil,2014,284
Serie C,2014,285
Serie D,2014,285
Copa do Brasil,2014,285
Serie C,2014,286
Serie D,2014,286
Copa do Brasil,2014,286
Serie C,2014,287
Serie D,2014,287
Copa do Brasil,2014,287
Serie C,2014,288
Serie D,2014,288
Copa do Brasil,2014,288
Serie C,2014,289
Serie D,2014,289
Copa do Brasil,2014,289
Serie C,2014,290
Serie D,2014,290
Copa do Brasil,2014,290
Serie C,2014,291
Serie D,2014,291
Copa do Brasil,2014,291
Serie C,2014,292
Serie D,2014,292
Copa do Brasil,2014,292
Serie C,2014,293
Serie D,2014,293
Copa do Brasil,2014,293
Serie C,2014,294
Serie D,2014,294
Copa do Brasil,2014,294
Serie C,2014,295
Serie D,2014,295
Copa do Brasil,2014,295
Serie C,2014,296
Serie D,2014,296
Copa do Brasil,2014,296
Serie C,2014,297
Serie D,2014,297
Copa do Brasil,2014,297
Serie C,2014,298
Serie D,2014,298
Copa do Brasil,2014,298
Serie C,2014,299
Serie D,2014,299
Copa do Brasil,2014,299
Serie C,2014,300
Serie D,2014,300
Copa do Brasil,2014,300
Serie C,2014,301
Serie D,2014,301
Copa do Brasil,2014,301
Serie C,2014,302
Serie D,2014,302
Copa do Brasil,2014,302
Serie C,2014,303
Serie D,2014,303
Copa do Brasil,2014,303
Serie C,2014,304
Serie D,2014,304
Copa do Brasil,2014,304
Serie C,2014,305
Serie D,2014,305
Copa do Brasil,2014,305
Serie C,2014,306
Serie D,2014,306
Copa do Brasil,2014,306
Serie C,2014,307
Serie D,2014,307
Copa do Brasil,2014,307
Serie C,2014,308
Serie D,2014,308
Copa do Brasil,2014,308
Serie C,2014,309
Serie D,2014,309
Copa do Brasil,2014,309
Serie C,2014,310
Serie D,2014,310
Copa do Brasil,2014,310
Serie C,2014,311
Serie D,2014,311
Copa do Brasil,2014,311
Serie C,2014,312
Serie D,2014,312
Copa do Brasil,2014,312
Serie C,2014,313
Serie D,2014,313
Copa do Brasil,2014,313
Serie C,2014,314
Serie D,2014,314
Copa do Brasil,2014,314
Serie C,2014,315
Serie D,2014,315
Copa do Brasil,2014,315
Serie C,2014,316
Serie D,2014,316
Copa do Brasil,2014,316
Serie C,2014,317
Serie D,2014,317
Copa do Brasil,2014,317
Serie C,2014,318
Serie D,2014,318
Copa do Brasil,2014,318
Serie C,2014,319
Serie D,2014,319
Copa do Brasil,2014,319
Serie C,2014,320
Serie D,2014,320
Copa do Brasil,2014,320
Serie C,2014,321
Serie D,2014,321
Copa do Brasil,2014,321
Serie C,2014,322
Serie D,2014,322
Copa do Brasil,2014,322
Serie C,2014,323
Serie D,2014,323
Copa do Brasil,2014,323
Serie C,2014,324
Serie D,2014,324
Copa do Brasil,2014,324
Serie C,2014,325
Serie D,2014,325
Copa do Brasil,2014,325
Serie C,2014,326
Serie D,2014,326
Copa do Brasil,2014,326
Serie C,2014,327
Serie D,2014,327
Copa do Brasil,2014,327
Serie C,2014,328
Serie D,2014,328
Copa do Brasil,2014,328
Serie C,2014,329
Serie D,2014,329
Copa do Brasil,2014,329
Serie C,2014,330
Serie D,2014,330
Copa do Brasil,2014,330
Serie C,2014,331
Serie D,2014,331
Copa do Brasil,2014,331
Serie C,2014,332
Serie D,2014,332
Copa do Brasil,2014,332
Serie C,2014,333
Serie D,2014,333
Copa do Brasil,2014,333
Serie C,2014,334
Serie D,2014,334
Copa do Brasil,2014,334
Serie C,2014,335
Serie D,2014,335
Copa do Brasil,2014,335
Serie C,2014,336
Serie D,2014,336
Copa do Brasil,2014,336
Serie C,2014,337
Serie D,2014,337
Copa do Brasil,2014,337
Serie C,2014,338
Serie D,2014,338
Copa do Brasil,2014,338
Serie C,2014,339
Serie D,2014,339
Copa do Brasil,2014,339
Serie C,2014,340
Serie D,2014,340
Copa do Brasil,2014,340
Serie C,2014,341
Serie D,2014,341
Copa do Brasil,2014,341
Serie C,2014,342
Serie D,2014,342
Copa do Brasil,2014,342
Serie C,2014,343
Serie D,2014,343
Copa do Brasil,2014,343
Serie C,2014,344
Serie D,2014,344
Copa do Brasil,2014,344
Serie C,2014,345
Serie D,2014,345
Copa do Brasil,2014,345
Serie C,2014,346
Serie D,2014,346
Copa do Brasil,2014,346
Serie C,2014,347
Serie D,2014,347
Copa do Brasil,2014,347
Serie C,2014,348
Serie D,2014,348
Copa do Brasil,2014,348
Serie C,2014,349
Serie D,2014,349
Copa do Brasil,2014,349
Serie C,2014,350
Serie D,2014,350
Copa do Brasil,2014,350
Serie C,2014,351
Serie D,2014,351
Copa do Brasil,2014,351
Serie C,2014,352
Serie D,2014,352
Copa do Brasil,2014,352
Serie C,2014,353
Serie D,2014,353
Copa do Brasil,2014,353
Serie C,2014,354
Serie D,2014,354
Copa do Brasil,2014,354
Serie C,2014,355
Serie D,2014,355
Copa do Brasil,2014,355
Serie C,2014,356
Serie D,2014,356
Copa do Brasil,2014,356
Serie C,2014,357
Serie D,2014,357
Copa do Brasil,2014,357
Serie C,2014,358
Serie D,2014,358
Copa do Brasil,2014,358
Serie C,2014,359
Serie D,2014,359
Copa do Brasil,2014,359
Serie C,2014,360
Serie D,2014,360
Copa do Brasil,2014,360
Serie C,2014,361
Serie D,2014,361
Copa do Brasil,2014,361
Serie C,2014,362
Serie D,2014,362
Copa do Brasil,2014,362
Serie C,2014,363
Serie D,2014,363
Copa do Brasil,2014,363
Serie C,2014,364
Serie D,2014,364
Copa do Brasil,2014,364
Serie C,2014,365
Serie D,2014,365
Copa do Brasil,2014,365
Serie C,2014,366
Serie D,2014,366
Copa do Brasil,2014,366
Serie C,2014,367
Serie D,2014,367
Copa do Brasil,2014,367
Serie C,2014,368
Serie D,2014,368
Copa do Brasil,2014,368
Serie C,2014,369
Serie D,2014,369
Copa do Brasil,2014,369
Serie C,2014,370
Serie D,2014,370
Copa do Brasil,2014,370
Serie C,2014,371
Serie D,2014,371
Copa do Brasil,2014,371
Serie C,2014,372
Serie D,2014,372
Copa do Brasil,2014,372
Serie C,2014,373
Serie D,2014,373
Copa do Brasil,2014,373
Serie C,2014,374
Serie D,2014,374
Copa do Brasil,2014,374
Serie C,2014,375
Serie D,2014,375
Copa do Brasil,2014,375
Serie C,2014,376
Serie D,2014,376
Copa do Brasil,2014,376
Serie C,2014,377
Serie D,2014,377
Copa do Brasil,2014,377
Serie C,2014,378
Serie D,2014,378
Copa do Brasil,2014,378
Serie C,2014,379
Serie D,2014,379
Copa do Brasil,2014,379
Serie C,2014,380
Serie D,2014,380
Copa do Brasil,2014,380
Serie A,2014,381
Serie B,2014,381
Serie C,2014,381
Serie D,2014,381
Copa do Brasil,2014,381
Serie A,2014,382
Serie B,2014,382
Serie C,2014,382
Serie D,2014,382
Copa do Brasil,2014,382
Serie A,2014,383
Serie B,2014,383
Serie C,2014,383
Serie D,2014,383
Copa do Brasil,2014,383
Serie A,2014,384
Serie B,2014,384
Serie C,2014,384
Serie D,2014,384
Copa do Brasil,2014,384
Serie A,2014,385
Serie B,2014,385
Serie C,2014,385
Serie D,2014,385
Copa do Brasil,2014,385
Serie A,2014,386
Serie B,2014,386
Serie C,2014,386
Serie D,2014,386
Copa do Brasil,2014,386
Serie A,2014,387
Serie B,2014,387
Serie C,2014,387
Serie D,2014,387
Copa do Brasil,2014,387
Serie A,2014,388
Serie B,2014,388
Serie C,2014,388
Serie D,2014,388
Copa do Brasil,2014,388
Serie A,2014,389
Serie B,2014,389
Serie C,2014,389
Serie D,2014,389
Copa do Brasil,2014,389
Serie A,2014,390
Serie B,2014,390
Serie C,2014,390
Serie D,2014,390
Copa do Brasil,2014,390
Serie A,2014,391
Serie B,2014,391
Serie C,2014,391
Serie D,2014,391
Copa do Brasil,2014,391
Serie A,2014,392
Serie B,2014,392
Serie C,2014,392
Serie D,2014,392
Copa do Brasil,2014,392
Serie A,2014,393
Serie B,2014,393
Serie C,2014,393
Serie D,2014,393
Copa do Brasil,2014,393
Serie A,2014,394
Serie B,2014,394
Serie C,2014,394
Serie D,2014,394
Copa do Brasil,2014,394
Serie A,2014,395
Serie B,2014,395
Serie C,2014,395
Serie D,2014,395
Copa do Brasil,2014,395
Serie A,2014,396
Serie B,2014,396
Serie C,2014,396
Serie D,2014,396
Copa do Brasil,2014,396
Serie A,2014,397
Serie B,2014,397
Serie C,2014,397
Serie D,2014,397
Copa do Brasil,2014,397
Serie A,2014,398
Serie B,2014,398
Serie C,2014,398
Serie D,2014,398
Copa do Brasil,2014,398
Serie A,2014,399
Serie B,2014,399
